,Borehole,Depth,Temperature,Longitude,Latitudes,link,Data Contact,Country
11615,CA-9506,72.5,3.01,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11616,CA-9506,81.57,3.21,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11617,CA-9506,90.63,3.38,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11618,CA-9506,99.69,3.56,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11619,CA-9506,108.76,3.73,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11620,CA-9506,117.82,3.91,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11621,CA-9506,126.88,4.08,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11622,CA-9506,135.95,4.26,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11623,CA-9506,145.01,4.42,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11624,CA-9506,154.07,4.6,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11625,CA-9506,163.13,4.77,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11626,CA-9506,172.2,4.94,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11627,CA-9506,181.26,5.12,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11628,CA-9506,190.32,5.3,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11629,CA-9506,199.39,5.47,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11630,CA-9506,208.45,5.65,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11631,CA-9506,217.51,5.83,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11632,CA-9506,226.58,6.0,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11633,CA-9506,235.64,6.16,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11634,CA-9506,244.7,6.34,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11635,CA-9506,253.77,6.5,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11636,CA-9506,262.83,6.66,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11637,CA-9506,271.89,6.81,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11638,CA-9506,280.95,6.97,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11639,CA-9506,290.02,7.12,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11640,CA-9506,299.08,7.28,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11641,CA-9506,308.14,7.43,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11642,CA-9506,317.21,7.59,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11643,CA-9506,326.27,7.75,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11644,CA-9506,335.33,7.9,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11645,CA-9506,344.4,8.06,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11646,CA-9506,353.46,8.2,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11647,CA-9506,362.52,8.36,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11648,CA-9506,371.59,8.51,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11649,CA-9506,380.65,8.66,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11650,CA-9506,389.71,8.8,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11651,CA-9506,398.78,8.95,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11652,CA-9506,407.84,9.09,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11653,CA-9506,416.9,9.23,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11654,CA-9506,425.96,9.37,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11655,CA-9506,435.03,9.51,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11656,CA-9506,444.09,9.64,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11657,CA-9506,453.15,9.79,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11658,CA-9506,462.22,9.92,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11659,CA-9506,471.28,10.05,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11660,CA-9506,480.34,10.19,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11661,CA-9506,489.41,10.33,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11662,CA-9506,498.47,10.46,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11663,CA-9506,507.53,10.6,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11664,CA-9506,516.6,10.74,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11665,CA-9506,525.66,10.88,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11666,CA-9506,534.72,11.02,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11667,CA-9506,543.78,11.16,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11668,CA-9506,552.85,11.28,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11669,CA-9506,561.91,11.42,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11670,CA-9506,570.97,11.55,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11671,CA-9506,580.04,11.68,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11672,CA-9506,589.1,11.81,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11673,CA-9506,598.16,11.94,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11674,CA-9506,607.23,12.08,-103.20,54.58,http://geothermal.earth.lsa.umich.edu/DATA/CA-9506.html,J-C Mareschal,CA
11675,CA-9510,48.3,3.82,-74.03,49.79,http://geothermal.earth.lsa.umich.edu/DATA/CA-9510.html,J-C Mareschal,CA
11676,CA-9510,57.93,3.92,-74.03,49.79,http://geothermal.earth.lsa.umich.edu/DATA/CA-9510.html,J-C Mareschal,CA
